source_model,source_year,model_alternative,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_annee
Kia cee'd,2022,CEED,III (2) 1.0 T-GDI 120 ISG GT-LINE BUSINESS BVM6,5,Ess.,Mécanique,126 (wltp),28 220 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.0 T-GDI 120 ISG MOTION BVM6,5,Ess.,Mécanique,131 (wltp),22 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.0 T-GDI 120 MOTION BVM6,5,Ess.,Mécanique,131 (wltp),25 340 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ACTIVE BUSINESS BVM6,5,Ess.,Mécanique,130 (wltp),28 670 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ACTIVE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),30 170 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ACTIVE BVM6,5,Ess.,Mécanique,133 (wltp),28 040 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ACTIVE DCT7,5,Ess.,Automatique,134 (wltp),29 540 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE BUSINESS BVM6,5,Ess.,Mécanique,129 (wltp),30 670 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),32 370 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE BVM6,5,Ess.,Mécanique,129 (wltp),30 040 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE DCT7,5,Ess.,Automatique,133 (wltp),31 740 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE PREMIUM BVM6,5,Ess.,Mécanique,133 (wltp),32 440 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 GT LINE PREMIUM DCT7,5,Ess.,Automatique,133 (wltp),34 140 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG ACTIVE BUSINESS BVM6,5,Ess.,Mécanique,129 (wltp),26 420 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG ACTIVE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),28 720 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG ACTIVE BVM6,5,Ess.,Mécanique,133 (wltp),25 790 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG ACTIVE DCT7,5,Ess.,Automatique,134 (wltp),28 090 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT LINE BVM6,5,Ess.,Mécanique,129 (wltp),28 590 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT LINE DCT7,5,Ess.,Automatique,133 (wltp),30 290 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT LINE PREMIUM BVM6,5,Ess.,Mécanique,130 (wltp),30 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT LINE PREMIUM DCT7,5,Ess.,Automatique,133 (wltp),32 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT-LINE BUSINESS BVM6,5,Ess.,Mécanique,129 (wltp),29 220 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.5 T-GDI 160 ISG GT-LINE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),30 920 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 ISG MHEV ACTIVE BUSINESS DCT7,5,Dies.,Automatique,124 (wltp),31 820 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 ISG MHEV ACTIVE BUSINESS IBVM6,5,Dies.,Mécanique,120 (wltp),30 320 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 ISG MHEV ACTIVE IBVM6,5,Dies.,Mécanique,118 (wltp),29 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ACTIVE BUSINESS DCT7,5,Dies.,Automatique,126 (wltp),33 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ACTIVE BUSINESS IBVM6,5,Dies.,Mécanique,118 (wltp),32 190 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ACTIVE DCT7,5,Dies.,Automatique,127 (wltp),33 040 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ACTIVE IBVM6,5,Dies.,Mécanique,134 (wltp),31 540 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE BUSINESS DCT7,5,Dies.,Automatique,126 (wltp),35 890 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE BUSINESS IBVM6,5,Dies.,Mécanique,118 (wltp),34 190 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE DCT7,5,Dies.,Automatique,126 (wltp),35 240 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE IBVM6,5,Dies.,Mécanique,118 (wltp),33 540 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE PREMIUM DCT7,5,Dies.,Automatique,129 (wltp),37 640 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV GT LINE PREMIUM IBVM6,5,Dies.,Mécanique,121 (wltp),35 940 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT LINE DCT7,5,Dies.,Automatique,124 (wltp),33 390 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT LINE IBVM6,5,Dies.,Mécanique,120 (wltp),31 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT LINE PREMIUM DCT7,5,Dies.,Automatique,125 (wltp),35 790 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT LINE PREMIUM IBVM6,5,Dies.,Mécanique,121 (wltp),34 090 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT-LINE BUSINESS BVM6,5,Dies.,Mécanique,118 (wltp),32 320 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG GT-LINE BUSINESS DCT7,5,Dies.,Automatique,121 (wltp),34 020 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV ISG MOTION IBVM6,5,Dies.,Mécanique,118 (wltp),27 590 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 CRDI 136 MHEV MOTION IBVM6,5,Dies.,Mécanique,133 (wltp),29 440 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) 1.6 T-GDI 204 ISG GT DCT7,5,Ess.,Automatique,154 (wltp),35 390 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 100 ISG ACTIVE,5,Ess.,Mécanique,134 (wltp),23 790 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 100 ISG ACTIVE BUSINESS,5,Ess.,Mécanique,134 (wltp),24 420 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 100 ISG MOTION,5,Ess.,Mécanique,133 (wltp),21 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ACTIVE ISG,5,Ess.,Mécanique,132 (wltp),24 290 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ISG ACTIVE BUSINESS BVM6,5,Ess.,Mécanique,126 (wltp),24 920 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ISG GT LINE BUSINESS,5,Ess.,Mécanique,136 (wltp),26 820 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ISG GT LINE BV6,5,Ess.,Mécanique,126 (wltp),26 190 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ISG GT LINE PREMIUM BV6,5,Ess.,Mécanique,127 (wltp),28 490 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.0 T-GDI 120 ISG MOTION,5,Ess.,Mécanique,133 (wltp),22 190 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG ACTIVE,5,Ess.,Mécanique,133 (wltp),25 290 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG ACTIVE BUSINESS,5,Ess.,Mécanique,129 (wltp),25 920 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG ACTIVE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),27 420 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG ACTIVE DCT7,5,Ess.,Automatique,134 (wltp),26 790 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE,5,Ess.,Mécanique,129 (wltp),27 190 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE BUSINESS,5,Ess.,Mécanique,129 (wltp),27 820 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE BUSINESS DCT7,5,Ess.,Automatique,133 (wltp),29 320 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE DCT7,5,Ess.,Automatique,133 (wltp),28 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE PREMIUM,5,Ess.,Mécanique,130 (wltp),29 490 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.5 T-GDI 160 ISG GT LINE PREMIUM DCT7,5,Ess.,Automatique,134 (wltp),30 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV ACTIVE,5,Dies.,Mécanique,118 (wltp),28 090 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV ACTIVE BUSINESS,5,Dies.,Mécanique,120 (wltp),28 720 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV GT LINE,5,Dies.,Mécanique,120 (wltp),29 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV GT LINE BUSINESS,5,Dies.,Mécanique,120 (wltp),30 620 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV GT LINE PREMIUM,5,Dies.,Mécanique,121 (wltp),32 290 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG IBVM6 MHEV MOTION,5,Dies.,Mécanique,118 (wltp),25 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG MHEV ACTIVE BUSINESS DCT7,5,Dies.,Automatique,124 (wltp),30 220 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG MHEV ACTIVE DCT7,5,Dies.,Automatique,133 (wltp),29 590 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG MHEV GT LINE BUSINESS DCT7,5,Dies.,Automatique,124 (wltp),32 120 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG MHEV GT LINE DCT7,5,Dies.,Automatique,124 (wltp),31 490 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 ISG MHEV GT LINE PREMIUM DCT7,5,Dies.,Automatique,125 (wltp),33 790 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 CRDI 136 MHEV ISG ACTIVE BUSINESS DCT7,5,Dies.,Automatique,121 (wltp),30 220 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III 1.6 T-GDI 204 ISG GT DCT7,5,Ess.,Automatique,163 (wltp),33 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 ACTIVE BUSINESS BVM6,5,Ess.,Mécanique,133 (wltp),29 690 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 ACTIVE BVM6,5,Ess.,Mécanique,133 (wltp),28 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 CH ACTIVE BUSINESS BVM6,5,Ess.,Mécanique,133 (wltp),26 720 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 CH ACTIVE BVM6,5,Ess.,Mécanique,133 (wltp),26 090 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 CH MOTION BVM6,5,Ess.,Mécanique,133 (wltp),23 990 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 ISG ACTIVE,5,Ess.,Mécanique,133 (wltp),25 290 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
Kia cee'd,2022,CEED,III (2) SW 1.0 T-GDI 100 ISG MOTION ACTIVE BUSINESS,5,Ess.,Mécanique,133 (wltp),25 920 €,https://www.caradisiac.com/fiches-techniques/modele--kia-ceed-3-sw/2022/,KIA,CEED,2022,Very Exact match,Very Exact match,Very Exact match
