source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Abarth 500,2018,II (2) 1.4 TURBO 16V T-JET 165 595 TURISMO,3,Ess.,Mécanique,167 (wltp),23 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO 16V T-JET 165 695 XSR YAMAHA,3,Ess.,Mécanique,139 (nedc),27 800 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 160 595 PISTA,3,Ess.,Mécanique,139 (nedc),21 500 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 160 595 PISTA MSQ,3,Ess.,Automatique,134 (nedc),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 165 595 TURISMO MSQ,3,Ess.,Automatique,166 (wltp),25 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 165 695 XSR YAMAHA MSQ,3,Ess.,Automatique,134 (nedc),29 300 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 180 595 COMPETIZIONE,3,Ess.,Mécanique,171 (wltp),26 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,3,Ess.,Automatique,172 (wltp),28 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 180 695 RIVALE,3,Ess.,Mécanique,139 (nedc),28 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) 1.4 TURBO T-JET 180 695 RIVALE MSQ,3,Ess.,Automatique,134 (nedc),29 900 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II 1.4 TURBO T-JET 180 595 COMPETIZIONE,3,Ess.,Mécanique,156 (wltp),27 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,3,Ess.,Automatique,160 (wltp),28 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II 1.4 TURBO T-JET 190CH 695 BIPOSTO,3,Ess.,Mécanique,145 (nedc),40 500 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO 16V T-JET 145 595C,2,Ess.,Mécanique,165 (wltp),23 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO 16V T-JET 145 595C MSQ,2,Ess.,Automatique,134 (nedc),22 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO 16V T-JET 165 595 TURISMO,2,Ess.,Mécanique,172 (wltp),26 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO 16V T-JET 165 695 XSR YAMAHA,2,Ess.,Mécanique,139 (nedc),28 800 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 160 595C PISTA,2,Ess.,Mécanique,139 (nedc),23 500 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 160 595C PISTA MSQ,2,Ess.,Automatique,134 (nedc),25 000 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 165 595 TURISMO MSQ,2,Ess.,Automatique,171 (wltp),27 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 165 695 XSR YAMAHA MSQ,2,Ess.,Automatique,134 (nedc),30 300 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 180 595 COMPETIZIONE,2,Ess.,Mécanique,171 (wltp),29 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,2,Ess.,Automatique,172 (wltp),31 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) C 1.4 TURBO T-JET 180 695 RIVALE,2,Ess.,Mécanique,139 (nedc),30 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,II (2) II C 1.4 TURBO T-JET 180 695 RIVALE MSQ,2,Ess.,Automatique,134 (nedc),31 900 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2018,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2018/,ABARTH,500,2018,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 T-JET 165 SERIE SPECIALE TURISMO MSQ,3,Ess.,Automatique,145 (nedc),25 595 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 145 595,3,Ess.,Mécanique,163 (wltp),20 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 145 595 MSQ,3,Ess.,Automatique,134 (nedc),20 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 165 595 PISTA,3,Ess.,Mécanique,168 (wltp),25 190 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 165 595 TURISMO,3,Ess.,Mécanique,167 (wltp),23 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 165 695 XSR YAMAHA,3,Ess.,Mécanique,139 (nedc),27 800 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 165 TURISMO BVA5,3,Ess.,Automatique,166 (wltp),24 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 165 TURISMO BVM5,3,Ess.,Mécanique,167 (wltp),23 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 180 70 ANNIVERSARIO BVA5,3,Ess.,Automatique,172 (wltp),34 690 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 180 COMPETIZIONE BVM5,3,Ess.,Mécanique,171 (wltp),26 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 180 ESSEESSE BVA5,3,Ess.,Automatique,172 (wltp),30 990 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO 16V T-JET 180 ESSEESSE BVM5,3,Ess.,Mécanique,171 (wltp),29 490 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 160 595 PISTA,3,Ess.,Mécanique,139 (nedc),21 500 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 160 595 PISTA MSQ,3,Ess.,Automatique,134 (nedc),23 000 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 165 595 PISTA BVA,3,Ess.,Automatique,168 (wltp),26 690 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 165 595 TURISMO MSQ,3,Ess.,Automatique,166 (wltp),25 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 165 695 XSR YAMAHA MSQ,3,Ess.,Automatique,134 (nedc),29 300 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 70 ANNIVERSARIO,3,Ess.,Mécanique,171 (wltp),33 190 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 70 ANNIVERSARIO BVA,3,Ess.,Automatique,172 (wltp),34 690 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 COMPETIZIONE,3,Ess.,Mécanique,171 (wltp),26 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,3,Ess.,Automatique,172 (wltp),28 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 ESSEESSE,3,Ess.,Mécanique,171 (wltp),29 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 595 ESSEESSE MSQ,3,Ess.,Automatique,172 (wltp),31 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 695 RIVALE,3,Ess.,Mécanique,139 (nedc),28 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 695 RIVALE MSQ,3,Ess.,Automatique,134 (nedc),29 900 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 COMPETIZIONE MSQ,3,Ess.,Automatique,172 (wltp),28 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 RIVALE,3,Ess.,Mécanique,155 (nedc),30 990 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 1.4 TURBO T-JET 180 RIVALE MSQ,3,Ess.,Automatique,153 (nedc),32 490 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) 695 1.4 TURBO 16V T-JET 180 70 ANNIVERSARIO,3,Ess.,Mécanique,171 (wltp),33 190 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II 1.4 TURBO T-JET 180 595 COMPETIZIONE,3,Ess.,Mécanique,156 (wltp),27 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,3,Ess.,Automatique,160 (wltp),28 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO 16V T-JET 145 595C,2,Ess.,Mécanique,165 (wltp),23 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO 16V T-JET 145 595C MSQ,2,Ess.,Automatique,134 (nedc),22 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO 16V T-JET 165 595 TURISMO,2,Ess.,Mécanique,172 (wltp),26 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO 16V T-JET 165 695 XSR YAMAHA,2,Ess.,Mécanique,139 (nedc),28 800 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 160 595C PISTA,2,Ess.,Mécanique,139 (nedc),23 500 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 160 595C PISTA MSQ,2,Ess.,Automatique,134 (nedc),25 000 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 165 595 TURISMO MSQ,2,Ess.,Automatique,171 (wltp),27 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 165 695 XSR YAMAHA MSQ,2,Ess.,Automatique,134 (nedc),30 300 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 595 COMPETIZIONE,2,Ess.,Mécanique,171 (wltp),29 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 595 COMPETIZIONE MSQ,2,Ess.,Automatique,172 (wltp),31 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 595 ESSEESSE,2,Ess.,Mécanique,171 (wltp),32 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 595 ESSEESSE MSQ,2,Ess.,Automatique,172 (wltp),33 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 695 RIVALE,2,Ess.,Mécanique,139 (nedc),30 400 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 1.4 TURBO T-JET 180 695 RIVALE MSQ,2,Ess.,Automatique,153 (nedc),33 490 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 145 BVM5,2,Ess.,Mécanique,164 (wltp),22 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 165 BVA5 TURISMO,2,Ess.,Automatique,171 (wltp),26 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 165 BVM5 TURISMO,2,Ess.,Mécanique,169 (wltp),25 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 180 BVA5 COMPETIZIONE,2,Ess.,Automatique,172 (wltp),30 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 180 BVA5 ESSEESSE,2,Ess.,Automatique,172 (wltp),32 990 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 180 BVM5 COMPETIZIONE,2,Ess.,Mécanique,171 (wltp),28 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) C 595 1.4 TURBO 16V T-JET 180 BVM5 ESSEESSE,2,Ess.,Mécanique,171 (wltp),31 490 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) II C 1.4 TURBO T-JET 180 695 RIVALE,2,Ess.,Mécanique,155 (nedc),31 990 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2019,II (2) II C 1.4 TURBO T-JET 180 695 RIVALE MSQ,2,Ess.,Automatique,134 (nedc),31 900 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-c-2e-generation/2019/,ABARTH,500,2019,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 T-JET 165 595 MONSTER ENERGY YAMAHA,3,Ess.,Mécanique,167 (wltp),27 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 T-JET 165 595 MONSTER ENERGY YAMAHA BVA,3,Ess.,Automatique,166 (wltp),29 290 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 T-JET 165 595 SCORPIONEO,3,Ess.,Mécanique,167 (wltp),25 390 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 T-JET 165 595 SCORPIONEO BVA,3,Ess.,Automatique,166 (wltp),26 890 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 T-JET 165 SERIE SPECIALE TURISMO MSQ,3,Ess.,Automatique,145 (nedc),25 595 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
Abarth 500,2020,II (2) 1.4 TURBO 16V T-JET 145 595,3,Ess.,Mécanique,163 (wltp),20 790 €,https://www.caradisiac.com/fiches-techniques/modele--abarth-500-2e-generation/2020/,ABARTH,500,2020,Very Exact match,Partial match,Very Exact match
